Dataset: ogbn-arxiv, num nodes: 169343, num node features: 128, num classes: 40
mask sum
# Train: 7682066754
# Val: 2514937390
# Test: 4141437009
mask length
# Train: 90941
# Val: 29799
# Test: 48603
Using device: cuda

=== Training width=512 depth=2 lr=0.00195312 ===
Epoch 740 | Train: loss 1.5952, acc 0.5864, best 0.5864 (ep 740) | Val: loss 1.5882, acc 0.5975, best 0.5975 (ep 740) | Test: loss 1.6147, acc 0.5904, best 0.5904 (ep 740)
Epoch 750 | Train: loss 1.5846, acc 0.5883, best 0.5883 (ep 750) | Val: loss 1.5772, acc 0.5993, best 0.5993 (ep 750) | Test: loss 1.6037, acc 0.5923, best 0.5923 (ep 750)
Epoch 760 | Train: loss 1.5742, acc 0.5899, best 0.5899 (ep 760) | Val: loss 1.5664, acc 0.6010, best 0.6010 (ep 760) | Test: loss 1.5930, acc 0.5939, best 0.5939 (ep 760)
Epoch 770 | Train: loss 1.5642, acc 0.5912, best 0.5912 (ep 770) | Val: loss 1.5560, acc 0.6027, best 0.6027 (ep 770) | Test: loss 1.5826, acc 0.5956, best 0.5956 (ep 770)
Epoch 780 | Train: loss 1.5544, acc 0.5928, best 0.5928 (ep 780) | Val: loss 1.5458, acc 0.6044, best 0.6044 (ep 780) | Test: loss 1.5725, acc 0.5973, best 0.5973 (ep 780)
Epoch 790 | Train: loss 1.5449, acc 0.5943, best 0.5943 (ep 790) | Val: loss 1.5359, acc 0.6059, best 0.6059 (ep 790) | Test: loss 1.5626, acc 0.5987, best 0.5987 (ep 790)
Epoch 800 | Train: loss 1.5357, acc 0.5958, best 0.5958 (ep 800) | Val: loss 1.5262, acc 0.6078, best 0.6078 (ep 800) | Test: loss 1.5529, acc 0.5998, best 0.5998 (ep 800)
Epoch 810 | Train: loss 1.5267, acc 0.5975, best 0.5975 (ep 810) | Val: loss 1.5168, acc 0.6096, best 0.6096 (ep 810) | Test: loss 1.5435, acc 0.6015, best 0.6015 (ep 810)
Epoch 820 | Train: loss 1.5179, acc 0.5988, best 0.5988 (ep 820) | Val: loss 1.5076, acc 0.6115, best 0.6115 (ep 820) | Test: loss 1.5343, acc 0.6030, best 0.6030 (ep 820)
Epoch 830 | Train: loss 1.5094, acc 0.6001, best 0.6001 (ep 830) | Val: loss 1.4987, acc 0.6126, best 0.6126 (ep 830) | Test: loss 1.5254, acc 0.6042, best 0.6042 (ep 830)
Epoch 840 | Train: loss 1.5011, acc 0.6011, best 0.6011 (ep 840) | Val: loss 1.4900, acc 0.6138, best 0.6138 (ep 840) | Test: loss 1.5166, acc 0.6053, best 0.6053 (ep 840)
Epoch 850 | Train: loss 1.4930, acc 0.6025, best 0.6025 (ep 850) | Val: loss 1.4815, acc 0.6151, best 0.6151 (ep 850) | Test: loss 1.5081, acc 0.6064, best 0.6064 (ep 850)
Epoch 860 | Train: loss 1.4852, acc 0.6035, best 0.6035 (ep 860) | Val: loss 1.4732, acc 0.6163, best 0.6163 (ep 860) | Test: loss 1.4998, acc 0.6079, best 0.6079 (ep 860)
Epoch 870 | Train: loss 1.4776, acc 0.6049, best 0.6049 (ep 870) | Val: loss 1.4652, acc 0.6172, best 0.6172 (ep 870) | Test: loss 1.4917, acc 0.6089, best 0.6089 (ep 870)
Epoch 880 | Train: loss 1.4701, acc 0.6062, best 0.6062 (ep 880) | Val: loss 1.4573, acc 0.6183, best 0.6183 (ep 880) | Test: loss 1.4838, acc 0.6101, best 0.6101 (ep 880)
