width,depth,lr,best_train_loss,best_train_loss_epoch,best_val_loss,best_val_loss_epoch,best_test_loss,best_test_loss_epoch,best_train_acc,best_train_acc_epoch,best_val_acc,best_val_acc_epoch,best_test_acc,best_test_acc_epoch
512,8,0.0006571778284337678,0.047730039805173874,4990,0.916440486907959,320,0.9407665729522705,300,0.9875413729780846,4990,0.7167690190946004,440,0.71016192416106,300
512,8,0.0009765625,0.002173439133912325,5010,0.9193652272224426,190,0.9499205350875854,280,0.9987684322802697,4240,0.7175744152488338,280,0.7100590498528897,280
512,8,0.001451166297985301,0.001862304168753326,5630,0.932387113571167,200,0.9550379514694214,150,0.9987794284206244,4100,0.7133796436122017,300,0.7068699462996111,150
512,8,0.002156424831394164,0.011873295530676842,5260,0.9485786557197571,170,0.9747374653816223,180,0.9970750266656404,5260,0.7144199469780865,260,0.7057383289097381,290
512,8,0.003204434984404834,0.0019676678348332644,6000,0.9463448524475098,190,0.9776609539985657,160,0.9987684322802697,5360,0.7123728984194101,190,0.7030224471740427,160
512,8,0.004761772086736232,0.0018640211783349514,5940,0.9589852094650269,140,0.9926631450653076,140,0.9987684322802697,4550,0.7052921238967751,240,0.7003271402999814,240
512,8,0.007075966127061769,0.0019982662051916122,3070,0.9866561889648438,160,1.0163248777389526,160,0.9987684322802697,2620,0.701768515722004,190,0.6948953768285908,170
512,8,0.010514845254940277,0.05106055736541748,2330,1.0139479637145996,160,1.0368391275405884,160,0.9869695736796384,2330,0.6948890902379274,300,0.6903894821307327,200
512,8,0.015625,0.203382208943367,1110,1.0419400930404663,160,1.0681946277618408,210,0.9378608108553897,1110,0.692875599852344,260,0.6898133860049791,210
512,16,6.103515625e-05,0.2495299130678177,5990,0.9125882983207703,870,0.9409126043319702,870,0.9235548322538789,5990,0.7170374844793449,820,0.7104911219472049,840
512,16,9.069789362408131e-05,0.16451749205589294,5990,0.9099686741828918,850,0.9335542917251587,850,0.9520128434919344,5990,0.7191180912111145,850,0.7113346912742012,850
512,16,0.00013477655196213526,0.08836432546377182,4890,0.9093561172485352,480,0.9349966049194336,480,0.9747418656051726,4880,0.7199570455384409,480,0.7102442236075962,670
512,16,0.00020027718652530213,0.062843918800354,5660,0.9200637936592102,460,0.9441720247268677,460,0.9823182063095853,5660,0.7199570455384409,570,0.7096681274818427,570
512,16,0.0002976107554210143,0.02735530212521553,5610,0.9138017296791077,280,0.9453009366989136,280,0.9920497905235263,5610,0.7163998791905769,460,0.7076312161800712,690
512,16,0.0004422478829413608,0.007150531746447086,4450,0.9215148687362671,170,0.9465685486793518,170,0.998251613683597,4450,0.7144535051511796,280,0.7073431681171944,270
512,16,0.0006571778284337678,0.001842656172811985,5390,0.9272387623786926,200,0.9620770215988159,200,0.9987684322802697,4300,0.7181784623645089,200,0.7039277410859412,200
